combo,meta_threshold,primary_long,primary_short,require_meta_for_trade,windows,total_pnl_sum,mean_pnl_per_window,max_drawdown_worst,trades_sum,mean_trades_per_window,pnl_over_mdd
m0.55_L0.28_S0.58_rm0,0.55,0.28,0.58,False,4,4756.907961985168,1189.226990496292,1586.365392875232,356,89.0,2.998620609948783
m0.55_L0.28_S0.58_rm1,0.55,0.28,0.58,True,4,12779.297883429928,3194.824470857482,108.52181724910042,56,14.0,117.75786848552669
m0.55_L0.28_S0.63_rm0,0.55,0.28,0.63,False,4,2425.739606183457,606.4349015458642,1770.645341611089,324,81.0,1.3699748612425713
m0.55_L0.28_S0.63_rm1,0.55,0.28,0.63,True,4,12160.653745358852,3040.163436339713,108.52181724910042,55,13.75,112.05722548347444
m0.55_L0.31_S0.43_rm0,0.55,0.31,0.43,False,4,-581.883238566023,-145.47080964150575,1644.6690262595293,256,64.0,-0.35379959692522456
m0.55_L0.31_S0.43_rm1,0.55,0.31,0.43,True,4,12429.723200438873,3107.4308001097183,217.34124680117384,64,16.0,57.189895536992665
m0.55_L0.31_S0.48_rm0,0.55,0.31,0.48,False,4,1179.2742560418849,294.8185640104712,1606.0008024965427,251,62.75,0.7342924450652156
m0.55_L0.31_S0.48_rm1,0.55,0.31,0.48,True,4,12429.723200438873,3107.4308001097183,217.34124680117384,64,16.0,57.189895536992665
m0.55_L0.31_S0.53_rm0,0.55,0.31,0.53,False,4,2690.1669688150982,672.5417422037746,1667.9398485112542,296,74.0,1.6128680966620281
m0.55_L0.31_S0.53_rm1,0.55,0.31,0.53,True,4,12265.08615303683,3066.2715382592073,217.34124680117384,61,15.25,56.43239069230639
m0.55_L0.31_S0.58_rm0,0.55,0.31,0.58,False,4,5693.924224815938,1423.4810562039845,1665.3044815188186,363,90.75,3.4191490433166134
m0.55_L0.31_S0.58_rm1,0.55,0.31,0.58,True,4,12681.746575705783,3170.436643926446,217.34124680117384,61,15.25,58.34947007231989
m0.55_L0.31_S0.63_rm0,0.55,0.31,0.63,False,4,2423.3926383853113,605.8481595963278,1635.7078639781685,311,77.75,1.48155590112004
m0.55_L0.31_S0.63_rm1,0.55,0.31,0.63,True,4,12174.398731948077,3043.599682987019,217.34124680117384,60,15.0,56.01513247545391
m0.55_L0.33_S0.43_rm0,0.55,0.33,0.43,False,4,-666.7545448196311,-166.68863620490777,1831.4744051496746,256,64.0,-0.3640534330946009
m0.55_L0.33_S0.43_rm1,0.55,0.33,0.43,True,4,12373.374190214707,3093.3435475536767,217.34124680117384,64,16.0,56.9306303903465
m0.55_L0.33_S0.48_rm0,0.55,0.33,0.48,False,4,1119.697053468702,279.9242633671755,1669.6128402394752,251,62.75,0.6706327517869964
m0.55_L0.33_S0.48_rm1,0.55,0.33,0.48,True,4,12373.374190214707,3093.3435475536767,217.34124680117384,64,16.0,56.9306303903465
m0.55_L0.33_S0.53_rm0,0.55,0.33,0.53,False,4,2510.942771614756,627.735692903689,1667.9398485112542,295,73.75,1.5054156622350243
m0.55_L0.33_S0.53_rm1,0.55,0.33,0.53,True,4,12160.019141413975,3040.004785353494,217.34124680117384,64,16.0,55.94897112437242
m0.55_L0.33_S0.58_rm0,0.55,0.33,0.58,False,4,5105.400812391882,1276.3502030979705,1620.1308498954677,326,81.5,3.151227453462347
m0.55_L0.33_S0.58_rm1,0.55,0.33,0.58,True,4,12568.655862270181,3142.1639655675453,217.34124680117384,63,15.75,57.82913297524296
m0.55_L0.33_S0.63_rm0,0.55,0.33,0.63,False,4,5484.645250362759,1371.1613125906897,1631.47199729133,342,85.5,3.3617771310011473
m0.55_L0.33_S0.63_rm1,0.55,0.33,0.63,True,4,12549.324159449472,3137.331039862368,217.34124680117384,66,16.5,57.740186661070055
m0.55_L0.38_S0.43_rm0,0.55,0.38,0.43,False,4,-64.36055986296606,-16.090139965741514,1908.4994386119724,254,63.5,-0.03372312223983397
m0.55_L0.38_S0.43_rm1,0.55,0.38,0.43,True,4,12295.474014458268,3073.868503614567,217.34124680117384,66,16.5,56.572207049618626
m0.55_L0.38_S0.48_rm0,0.55,0.38,0.48,False,4,1085.5402811665003,271.3850702916251,1769.4779194924195,226,56.5,0.6134805465545968
m0.55_L0.38_S0.48_rm1,0.55,0.38,0.48,True,4,12295.474014458268,3073.868503614567,217.34124680117384,66,16.5,56.572207049618626
m0.55_L0.38_S0.53_rm0,0.55,0.38,0.53,False,4,5292.300788922497,1323.0751972306243,1625.7871082805068,223,55.75,3.255223738684847
m0.55_L0.38_S0.53_rm1,0.55,0.38,0.53,True,4,12448.130182368954,3112.0325455922384,217.34124680117384,67,16.75,57.27458715536237
m0.55_L0.38_S0.58_rm0,0.55,0.38,0.58,False,4,6194.743223623282,1548.6858059058204,1660.9831311214803,275,68.75,3.729564200595252
m0.55_L0.38_S0.58_rm1,0.55,0.38,0.58,True,4,12587.406641349127,3146.851660337282,217.34124680117384,65,16.25,57.91540642473734
m0.55_L0.38_S0.63_rm0,0.55,0.38,0.63,False,4,7722.319805730126,1930.5799514325315,1607.2581603026483,256,64.0,4.804654284210326
m0.55_L0.38_S0.63_rm1,0.55,0.38,0.63,True,4,12708.835266091139,3177.2088165227847,217.34124680117384,65,16.25,58.47410674752096
m0.55_L0.43_S0.43_rm0,0.55,0.43,0.43,False,4,-443.49763456720984,-110.87440864180246,1769.4779194924195,197,49.25,-0.25063756358962
m0.55_L0.43_S0.43_rm1,0.55,0.43,0.43,True,4,12466.91744448505,3116.7293611212626,217.34124680117384,65,16.25,57.36102846548002
m0.55_L0.43_S0.48_rm0,0.55,0.43,0.48,False,4,281.5304592976754,70.38261482441885,1769.4779194924195,170,42.5,0.15910368600611494
m0.55_L0.43_S0.48_rm1,0.55,0.43,0.48,True,4,12466.91744448505,3116.7293611212626,217.34124680117384,65,16.25,57.36102846548002
m0.55_L0.43_S0.53_rm0,0.55,0.43,0.53,False,4,4890.651394383924,1222.662848595981,1598.5542266972843,199,49.75,3.0594216403207812
m0.55_L0.43_S0.53_rm1,0.55,0.43,0.53,True,4,12110.000430287602,3027.5001075719006,217.34124680117384,64,16.0,55.718832060285195
m0.55_L0.43_S0.58_rm0,0.55,0.43,0.58,False,4,8091.521901496011,2022.8804753740028,1472.7225630027388,212,53.0,5.494260836880357
m0.55_L0.43_S0.58_rm1,0.55,0.43,0.58,True,4,12390.137731994673,3097.5344329986683,217.34124680117384,61,15.25,57.00776044286388
m0.55_L0.43_S0.63_rm0,0.55,0.43,0.63,False,4,8010.068696806489,2002.5171742016223,1619.5019156344788,197,49.25,4.946007546813152
m0.55_L0.43_S0.63_rm1,0.55,0.43,0.63,True,4,12572.202543629957,3143.0506359074893,217.34124680117384,65,16.25,57.845451467070795
m0.55_L0.48_S0.43_rm0,0.55,0.48,0.43,False,4,-891.2679839791635,-222.8169959947909,1583.9815191195594,177,44.25,-0.5626757466681594
m0.55_L0.48_S0.43_rm1,0.55,0.48,0.43,True,4,12641.518984833354,3160.3797462083385,217.34124680117384,68,17.0,58.16438053471716
m0.55_L0.48_S0.48_rm0,0.55,0.48,0.48,False,4,-67.21931683258708,-16.80482920814677,1876.6778737017667,169,42.25,-0.03581824977772892
m0.55_L0.48_S0.48_rm1,0.55,0.48,0.48,True,4,12641.518984833354,3160.3797462083385,217.34124680117384,68,17.0,58.16438053471716
m0.55_L0.48_S0.53_rm0,0.55,0.48,0.53,False,4,3574.4101122532884,893.6025280633221,1884.3421697386439,182,45.5,1.8969007697519475
m0.55_L0.48_S0.53_rm1,0.55,0.48,0.53,True,4,13025.860200870846,3256.4650502177115,217.34124680117384,67,16.75,59.932757323266145
m0.55_L0.48_S0.58_rm0,0.55,0.48,0.58,False,4,3629.144068974969,907.2860172437422,1626.6075298224532,174,43.5,2.23111230117759
m0.55_L0.48_S0.58_rm1,0.55,0.48,0.58,True,4,12558.892837204832,3139.723209301208,217.34124680117384,66,16.5,57.78421271639177
m0.55_L0.48_S0.63_rm0,0.55,0.48,0.63,False,4,3667.650436984932,916.912609246233,1626.208174757172,176,44.0,2.2553388267972467
m0.55_L0.48_S0.63_rm1,0.55,0.48,0.63,True,4,12856.887298291875,3214.2218245729687,217.34124680117384,66,16.5,59.15530295109375
m0.5_L0.28_S0.43_rm0,0.5,0.28,0.43,False,4,-4403.543208897033,-1100.8858022242582,1625.6194597799185,182,45.5,-2.7088401177808232
m0.5_L0.28_S0.43_rm1,0.5,0.28,0.43,True,4,12515.314761532027,3128.8286903830067,0.0,59,14.75,
m0.5_L0.28_S0.48_rm0,0.5,0.28,0.48,False,4,3107.7139538747615,776.9284884686904,1625.6194597799185,348,87.0,1.911710600644196
m0.5_L0.28_S0.48_rm1,0.5,0.28,0.48,True,4,12515.314761532027,3128.8286903830067,0.0,59,14.75,
m0.5_L0.28_S0.53_rm0,0.5,0.28,0.53,False,4,2626.6376966337693,656.6594241584423,1770.645341611089,291,72.75,1.4834352396306667
m0.5_L0.28_S0.53_rm1,0.5,0.28,0.53,True,4,12324.329284929026,3081.0823212322566,0.0,57,14.25,
m0.5_L0.28_S0.58_rm0,0.5,0.28,0.58,False,4,4756.907961985168,1189.226990496292,1586.365392875232,356,89.0,2.998620609948783
m0.5_L0.28_S0.58_rm1,0.5,0.28,0.58,True,4,12779.297883429928,3194.824470857482,108.52181724910042,56,14.0,117.75786848552669
m0.5_L0.28_S0.63_rm0,0.5,0.28,0.63,False,4,2425.739606183457,606.4349015458642,1770.645341611089,324,81.0,1.3699748612425713
m0.5_L0.28_S0.63_rm1,0.5,0.28,0.63,True,4,12160.653745358852,3040.163436339713,108.52181724910042,55,13.75,112.05722548347444
m0.5_L0.31_S0.43_rm0,0.5,0.31,0.43,False,4,-581.883238566023,-145.47080964150575,1644.6690262595293,256,64.0,-0.35379959692522456
m0.5_L0.31_S0.43_rm1,0.5,0.31,0.43,True,4,12429.723200438873,3107.4308001097183,217.34124680117384,64,16.0,57.189895536992665
m0.5_L0.31_S0.48_rm0,0.5,0.31,0.48,False,4,1179.2742560418849,294.8185640104712,1606.0008024965427,251,62.75,0.7342924450652156
m0.5_L0.31_S0.48_rm1,0.5,0.31,0.48,True,4,12429.723200438873,3107.4308001097183,217.34124680117384,64,16.0,57.189895536992665
m0.5_L0.31_S0.53_rm0,0.5,0.31,0.53,False,4,2690.1669688150982,672.5417422037746,1667.9398485112542,296,74.0,1.6128680966620281
m0.5_L0.31_S0.53_rm1,0.5,0.31,0.53,True,4,12265.08615303683,3066.2715382592073,217.34124680117384,61,15.25,56.43239069230639
m0.5_L0.31_S0.58_rm0,0.5,0.31,0.58,False,4,5693.924224815938,1423.4810562039845,1665.3044815188186,363,90.75,3.4191490433166134
m0.5_L0.31_S0.58_rm1,0.5,0.31,0.58,True,4,12681.746575705783,3170.436643926446,217.34124680117384,61,15.25,58.34947007231989
m0.5_L0.31_S0.63_rm0,0.5,0.31,0.63,False,4,2423.3926383853113,605.8481595963278,1635.7078639781685,311,77.75,1.48155590112004
m0.5_L0.31_S0.63_rm1,0.5,0.31,0.63,True,4,12174.398731948077,3043.599682987019,217.34124680117384,60,15.0,56.01513247545391
m0.5_L0.33_S0.43_rm0,0.5,0.33,0.43,False,4,-666.7545448196311,-166.68863620490777,1831.4744051496746,256,64.0,-0.3640534330946009
m0.5_L0.33_S0.43_rm1,0.5,0.33,0.43,True,4,12373.374190214707,3093.3435475536767,217.34124680117384,64,16.0,56.9306303903465
m0.5_L0.33_S0.48_rm0,0.5,0.33,0.48,False,4,1119.697053468702,279.9242633671755,1669.6128402394752,251,62.75,0.6706327517869964
m0.5_L0.33_S0.48_rm1,0.5,0.33,0.48,True,4,12373.374190214707,3093.3435475536767,217.34124680117384,64,16.0,56.9306303903465
m0.5_L0.33_S0.53_rm0,0.5,0.33,0.53,False,4,2510.942771614756,627.735692903689,1667.9398485112542,295,73.75,1.5054156622350243
m0.5_L0.33_S0.53_rm1,0.5,0.33,0.53,True,4,12160.019141413975,3040.004785353494,217.34124680117384,64,16.0,55.94897112437242
m0.5_L0.33_S0.58_rm0,0.5,0.33,0.58,False,4,5105.400812391882,1276.3502030979705,1620.1308498954677,326,81.5,3.151227453462347
m0.5_L0.33_S0.58_rm1,0.5,0.33,0.58,True,4,12568.655862270181,3142.1639655675453,217.34124680117384,63,15.75,57.82913297524296
m0.5_L0.33_S0.63_rm0,0.5,0.33,0.63,False,4,5484.645250362759,1371.1613125906897,1631.47199729133,342,85.5,3.3617771310011473
m0.5_L0.33_S0.63_rm1,0.5,0.33,0.63,True,4,12549.324159449472,3137.331039862368,217.34124680117384,66,16.5,57.740186661070055
m0.5_L0.38_S0.43_rm0,0.5,0.38,0.43,False,4,-64.36055986296606,-16.090139965741514,1908.4994386119724,254,63.5,-0.03372312223983397
m0.5_L0.38_S0.43_rm1,0.5,0.38,0.43,True,4,12295.474014458268,3073.868503614567,217.34124680117384,66,16.5,56.572207049618626
m0.5_L0.38_S0.48_rm0,0.5,0.38,0.48,False,4,1085.5402811665003,271.3850702916251,1769.4779194924195,226,56.5,0.6134805465545968
m0.5_L0.38_S0.48_rm1,0.5,0.38,0.48,True,4,12295.474014458268,3073.868503614567,217.34124680117384,66,16.5,56.572207049618626
m0.5_L0.38_S0.53_rm0,0.5,0.38,0.53,False,4,5292.300788922497,1323.0751972306243,1625.7871082805068,223,55.75,3.255223738684847
m0.5_L0.38_S0.53_rm1,0.5,0.38,0.53,True,4,12448.130182368954,3112.0325455922384,217.34124680117384,67,16.75,57.27458715536237
m0.5_L0.38_S0.58_rm0,0.5,0.38,0.58,False,4,6194.743223623282,1548.6858059058204,1660.9831311214803,275,68.75,3.729564200595252
m0.5_L0.38_S0.58_rm1,0.5,0.38,0.58,True,4,12587.406641349127,3146.851660337282,217.34124680117384,65,16.25,57.91540642473734
m0.5_L0.38_S0.63_rm0,0.5,0.38,0.63,False,4,7722.319805730126,1930.5799514325315,1607.2581603026483,256,64.0,4.804654284210326
m0.5_L0.38_S0.63_rm1,0.5,0.38,0.63,True,4,12708.835266091139,3177.2088165227847,217.34124680117384,65,16.25,58.47410674752096
m0.5_L0.43_S0.43_rm0,0.5,0.43,0.43,False,4,-443.49763456720984,-110.87440864180246,1769.4779194924195,197,49.25,-0.25063756358962
m0.5_L0.43_S0.43_rm1,0.5,0.43,0.43,True,4,12466.91744448505,3116.7293611212626,217.34124680117384,65,16.25,57.36102846548002
m0.5_L0.43_S0.48_rm0,0.5,0.43,0.48,False,4,281.5304592976754,70.38261482441885,1769.4779194924195,170,42.5,0.15910368600611494
m0.5_L0.43_S0.48_rm1,0.5,0.43,0.48,True,4,12466.91744448505,3116.7293611212626,217.34124680117384,65,16.25,57.36102846548002
m0.5_L0.43_S0.53_rm0,0.5,0.43,0.53,False,4,4890.651394383924,1222.662848595981,1598.5542266972843,199,49.75,3.0594216403207812
m0.5_L0.43_S0.53_rm1,0.5,0.43,0.53,True,4,12110.000430287602,3027.5001075719006,217.34124680117384,64,16.0,55.718832060285195
m0.5_L0.43_S0.58_rm0,0.5,0.43,0.58,False,4,8091.521901496011,2022.8804753740028,1472.7225630027388,212,53.0,5.494260836880357
m0.5_L0.43_S0.58_rm1,0.5,0.43,0.58,True,4,12390.137731994673,3097.5344329986683,217.34124680117384,61,15.25,57.00776044286388
m0.5_L0.43_S0.63_rm0,0.5,0.43,0.63,False,4,8010.068696806489,2002.5171742016223,1619.5019156344788,197,49.25,4.946007546813152
m0.5_L0.43_S0.63_rm1,0.5,0.43,0.63,True,4,12572.202543629957,3143.0506359074893,217.34124680117384,65,16.25,57.845451467070795
m0.5_L0.48_S0.43_rm0,0.5,0.48,0.43,False,4,-891.2679839791635,-222.8169959947909,1583.9815191195594,177,44.25,-0.5626757466681594
m0.5_L0.48_S0.43_rm1,0.5,0.48,0.43,True,4,12641.518984833354,3160.3797462083385,217.34124680117384,68,17.0,58.16438053471716
m0.5_L0.48_S0.48_rm0,0.5,0.48,0.48,False,4,-67.21931683258708,-16.80482920814677,1876.6778737017667,169,42.25,-0.03581824977772892
m0.5_L0.48_S0.48_rm1,0.5,0.48,0.48,True,4,12641.518984833354,3160.3797462083385,217.34124680117384,68,17.0,58.16438053471716
m0.5_L0.48_S0.53_rm0,0.5,0.48,0.53,False,4,3574.4101122532884,893.6025280633221,1884.3421697386439,182,45.5,1.8969007697519475
m0.5_L0.48_S0.53_rm1,0.5,0.48,0.53,True,4,13025.860200870846,3256.4650502177115,217.34124680117384,67,16.75,59.932757323266145
m0.5_L0.48_S0.58_rm0,0.5,0.48,0.58,False,4,3629.144068974969,907.2860172437422,1626.6075298224532,174,43.5,2.23111230117759
m0.5_L0.48_S0.58_rm1,0.5,0.48,0.58,True,4,12558.892837204832,3139.723209301208,217.34124680117384,66,16.5,57.78421271639177
m0.5_L0.48_S0.63_rm0,0.5,0.48,0.63,False,4,3667.650436984932,916.912609246233,1626.208174757172,176,44.0,2.2553388267972467
m0.5_L0.48_S0.63_rm1,0.5,0.48,0.63,True,4,12856.887298291875,3214.2218245729687,217.34124680117384,66,16.5,59.15530295109375
